trip_id,stop_id,arrival_time,departure_time,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,route_id,service_id,direction_id,shape_id,stop_name,stop_code,location_type,location_sub_type,parent_station,wheelchair_boarding,stop_direction,geometry,short_names
C342682093,F01201,26760.0,26760.0,11,Újbuda-központ M,,,5279.0,3040,C34268REHHKMK-011,0,0977,Rákóczi tér M,,,,,1.0,-175,POINT (19.071016 47.492383),4
C342682093,F01197,26880.0,26880.0,12,Újbuda-központ M,,,5597.0,3040,C34268REHHKMK-011,0,0977,Harminckettesek tere,,,,,1.0,-174,POINT (19.070589 47.489559),4
C342682093,F01194,27000.0,27000.0,13,Újbuda-központ M,,,5986.0,3040,C34268REHHKMK-011,0,0977,Corvin-negyed M,,,,,1.0,-169,POINT (19.070057 47.486186),4
C342682093,F01378,27060.0,27060.0,14,Újbuda-központ M,,,6455.0,3040,C34268REHHKMK-011,0,0977,Mester utca / Ferenc körút,,,,,1.0,-163,POINT (19.068463 47.482184),4
C342682093,F01373,27120.0,27120.0,15,Újbuda-központ M,,,6761.0,3040,C34268REHHKMK-011,0,0977,Boráros tér H,,,,,2.0,-127,POINT (19.066075 47.480125),4
C342682093,F02224,27240.0,27240.0,16,Újbuda-központ M,,,7427.0,3040,C34268REHHKMK-011,0,0977,"Petőfi híd, budai hídfő",,,,,1.0,-128,POINT (19.058963 47.476672),4
C342682093,F01989,27360.0,27360.0,17,Újbuda-központ M,,,8004.0,3040,C34268REHHKMK-011,0,0977,Budafoki út / Szerémi sor,,,,,1.0,-118,POINT (19.052807 47.473677),4
C342682093,F01998,27480.0,27480.0,18,Újbuda-központ M,,,8462.0,3040,C34268REHHKMK-011,0,0977,Újbuda-központ M,,,,,1.0,,POINT (19.046863 47.474045),4
C342682095,F01998,27960.0,27960.0,0,Széll Kálmán tér M,,,0.0,3040,C34268REHHKMK-011,1,0976,Újbuda-központ M,,,,,1.0,,POINT (19.046863 47.474045),4
C342682095,F01992,28080.0,28080.0,1,Széll Kálmán tér M,,,546.0,3040,C34268REHHKMK-011,1,0976,Budafoki út / Szerémi sor,,,,,1.0,55,POINT (19.053736 47.474091),4
C342682095,F02225,28140.0,28140.0,2,Széll Kálmán tér M,,,1090.0,3040,C34268REHHKMK-011,1,0976,"Petőfi híd, budai hídfő",,,,,1.0,54,POINT (19.059586 47.476933),4
C342682095,F01374,28260.0,28260.0,3,Széll Kálmán tér M,,,1752.0,3040,C34268REHHKMK-011,1,0976,Boráros tér H,,,,,2.0,54,POINT (19.066698 47.480376),4
C342682095,F01380,28380.0,28380.0,4,Széll Kálmán tér M,,,2072.0,3040,C34268REHHKMK-011,1,0976,Mester utca / Ferenc körút,,,,,1.0,14,POINT (19.068848 47.482751),4
C342682095,F01191,28440.0,28440.0,5,Széll Kálmán tér M,,,2390.0,3040,C34268REHHKMK-011,1,0976,Corvin-negyed M,,,,,1.0,15,POINT (19.069898 47.485476),4
C342682095,F01199,28560.0,28560.0,6,Széll Kálmán tér M,,,2937.0,3040,C34268REHHKMK-011,1,0976,Harminckettesek tere,,,,,1.0,6,POINT (19.070815 47.490332),4
C342682095,F01200,28620.0,28620.0,7,Széll Kálmán tér M,,,3219.0,3040,C34268REHHKMK-011,1,0976,Rákóczi tér M,,,,,1.0,5,POINT (19.071188 47.492851),4
C342682095,F01168,28740.0,28740.0,8,Széll Kálmán tér M,,,3665.0,3040,C34268REHHKMK-011,1,0976,Blaha Lujza tér M,,,,,1.0,-10,POINT (19.070699 47.496781),4
C342682095,F01111,28800.0,28800.0,9,Széll Kálmán tér M,,,4095.0,3040,C34268REHHKMK-011,1,0976,Wesselényi utca / Erzsébet körút,,,,,1.0,-28,POINT (19.068948 47.500325),4
C342682095,F01035,28860.0,28860.0,10,Széll Kálmán tér M,,,4499.0,3040,C34268REHHKMK-011,1,0976,Király utca / Erzsébet körút,,,,,1.0,-37,POINT (19.06583 47.503249),4
C342682095,F01082,28980.0,28980.0,11,Széll Kálmán tér M,,,4903.0,3040,C34268REHHKMK-011,1,0976,Oktogon M,,,,,1.0,-43,POINT (19.062406 47.505939),4
C342682095,F00933,29100.0,29100.0,12,Széll Kálmán tér M,,,5584.0,3040,C34268REHHKMK-011,1,0976,Nyugati pályaudvar M,,,,,1.0,-56,POINT (19.056168 47.510274),4
C342682095,F00925,29220.0,29220.0,13,Széll Kálmán tér M,,,6271.0,3040,C34268REHHKMK-011,1,0976,Jászai Mari tér,,,,,1.0,-67,POINT (19.048177 47.513099),4
C342682095,F00141,29340.0,29340.0,14,Széll Kálmán tér M,,,6751.0,3040,C34268REHHKMK-011,1,0976,Margitsziget / Margit híd,,,,,1.0,-93,POINT (19.042521 47.514717),4
C342682095,F00192,29400.0,29400.0,15,Széll Kálmán tér M,,,7083.0,3040,C34268REHHKMK-011,1,0976,"Margit híd, budai hídfő H",,,,,1.0,-92,POINT (19.038193 47.514618),4
C342682095,F00198,29520.0,29520.0,16,Széll Kálmán tér M,,,7825.0,3040,C34268REHHKMK-011,1,0976,Mechwart liget,,,,,1.0,-119,POINT (19.031462 47.510778),4
C342682095,F00307,29640.0,29640.0,17,Széll Kálmán tér M,,,8299.0,3040,C34268REHHKMK-011,1,0976,Széna tér,,,,,1.0,-143,POINT (19.026739 47.508114),4
C342682095,F02476,29760.0,29760.0,18,Széll Kálmán tér M,1.0,,8515.0,3040,C34268REHHKMK-011,1,0976,Széll Kálmán tér M,,,,,1.0,-82,POINT (19.024496 47.507358),4
C342682098,F02477,25860.0,25860.0,0,Móricz Zsigmond körtér M,,1,0.0,3060,C34268REHHKMK-011,0,B693,Széll Kálmán tér M,,,,,1.0,79,POINT (19.025186 47.507232),6
C342682098,F00308,25920.0,25920.0,1,Móricz Zsigmond körtér M,,,231.0,3060,C34268REHHKMK-011,0,B693,Széna tér,,,,,1.0,37,POINT (19.027323 47.508483),6
C342682098,F00199,25980.0,25980.0,2,Móricz Zsigmond körtér M,,,702.0,3060,C34268REHHKMK-011,0,B693,Mechwart liget,,,,,1.0,64,POINT (19.032114 47.510939),6
C342682098,F00189,26160.0,26160.0,3,Móricz Zsigmond körtér M,,,1445.0,3060,C34268REHHKMK-011,0,B693,"Margit híd, budai hídfő H",,,,,1.0,88,POINT (19.038897 47.514546),6
C342682098,F00142,26220.0,26220.0,4,Móricz Zsigmond körtér M,,,1867.0,3060,C34268REHHKMK-011,0,B693,Margitsziget / Margit híd,,,,,1.0,118,POINT (19.044327 47.514439),6
C342682098,F00926,26340.0,26340.0,5,Móricz Zsigmond körtér M,,,2253.0,3060,C34268REHHKMK-011,0,B693,Jászai Mari tér,,,,,1.0,112,POINT (19.048841 47.512847),6
C342682098,F00935,26460.0,26460.0,6,Móricz Zsigmond körtér M,,,2933.0,3060,C34268REHHKMK-011,0,B693,Nyugati pályaudvar M,,,,,1.0,130,POINT (19.056659 47.509896),6
C342682098,F01081,26580.0,26580.0,7,Móricz Zsigmond körtér M,,,3608.0,3060,C34268REHHKMK-011,0,B693,Oktogon M,,,,,1.0,140,POINT (19.062871 47.505561),6
C342682098,F01037,26640.0,26640.0,8,Móricz Zsigmond körtér M,,,4007.0,3060,C34268REHHKMK-011,0,B693,Király utca / Erzsébet körút,,,,,1.0,143,POINT (19.066202 47.502781),6
C342682098,F01112,26700.0,26700.0,9,Móricz Zsigmond körtér M,,,4409.0,3060,C34268REHHKMK-011,0,B693,Wesselényi utca / Erzsébet körút,,,,,1.0,152,POINT (19.06916 47.49983),6
C342682098,F01169,26820.0,26820.0,10,Móricz Zsigmond körtér M,,,4840.0,3060,C34268REHHKMK-011,0,B693,Blaha Lujza tér M,,,,,1.0,169,POINT (19.070672 47.496224),6
C342682098,F01201,26880.0,26880.0,11,Móricz Zsigmond körtér M,,,5279.0,3060,C34268REHHKMK-011,0,B693,Rákóczi tér M,,,,,1.0,-175,POINT (19.071016 47.492383),6
C342682098,F01197,27000.0,27000.0,12,Móricz Zsigmond körtér M,,,5597.0,3060,C34268REHHKMK-011,0,B693,Harminckettesek tere,,,,,1.0,-174,POINT (19.070589 47.489559),6
C342682098,F01194,27120.0,27120.0,13,Móricz Zsigmond körtér M,,,5986.0,3060,C34268REHHKMK-011,0,B693,Corvin-negyed M,,,,,1.0,-169,POINT (19.070057 47.486186),6
C342682098,F01378,27180.0,27180.0,14,Móricz Zsigmond körtér M,,,6455.0,3060,C34268REHHKMK-011,0,B693,Mester utca / Ferenc körút,,,,,1.0,-163,POINT (19.068463 47.482184),6
C342682098,F01373,27240.0,27240.0,15,Móricz Zsigmond körtér M,,,6761.0,3060,C34268REHHKMK-011,0,B693,Boráros tér H,,,,,2.0,-127,POINT (19.066075 47.480125),6
C342682098,F02224,27360.0,27360.0,16,Móricz Zsigmond körtér M,,,7427.0,3060,C34268REHHKMK-011,0,B693,"Petőfi híd, budai hídfő",,,,,1.0,-128,POINT (19.058963 47.476672),6
C342682098,F02154,27480.0,27480.0,17,Móricz Zsigmond körtér M,,,7905.0,3060,C34268REHHKMK-011,0,B693,Budafoki út / Karinthy Frigyes út,,,,,1.0,-68,POINT (19.053457 47.476025),6
C342682098,009220,27600.0,27600.0,18,Móricz Zsigmond körtér M,,,8326.0,3060,C34268REHHKMK-011,0,B693,Móricz Zsigmond körtér M,,,,,1.0,,POINT (19.048349 47.477499),6
C342682103,F02477,25980.0,25980.0,0,Újbuda-központ M,,1,0.0,3040,C34268REHHKMK-011,0,0977,Széll Kálmán tér M,,,,,1.0,79,POINT (19.025186 47.507232),4
C342682103,F00308,26040.0,26040.0,1,Újbuda-központ M,,,231.0,3040,C34268REHHKMK-011,0,0977,Széna tér,,,,,1.0,37,POINT (19.027323 47.508483),4
C342682103,F00199,26100.0,26100.0,2,Újbuda-központ M,,,702.0,3040,C34268REHHKMK-011,0,0977,Mechwart liget,,,,,1.0,64,POINT (19.032114 47.510939),4
C342682103,F00189,26280.0,26280.0,3,Újbuda-központ M,,,1445.0,3040,C34268REHHKMK-011,0,0977,"Margit híd, budai hídfő H",,,,,1.0,88,POINT (19.038897 47.514546),4
C342682103,F00142,26340.0,26340.0,4,Újbuda-központ M,,,1867.0,3040,C34268REHHKMK-011,0,0977,Margitsziget / Margit híd,,,,,1.0,118,POINT (19.044327 47.514439),4
C342682103,F00926,26460.0,26460.0,5,Újbuda-központ M,,,2253.0,3040,C34268REHHKMK-011,0,0977,Jászai Mari tér,,,,,1.0,112,POINT (19.048841 47.512847),4
C342682103,F00935,26580.0,26580.0,6,Újbuda-központ M,,,2933.0,3040,C34268REHHKMK-011,0,0977,Nyugati pályaudvar M,,,,,1.0,130,POINT (19.056659 47.509896),4
C342682103,F01081,26700.0,26700.0,7,Újbuda-központ M,,,3608.0,3040,C34268REHHKMK-011,0,0977,Oktogon M,,,,,1.0,140,POINT (19.062871 47.505561),4
C342682103,F01037,26760.0,26760.0,8,Újbuda-központ M,,,4007.0,3040,C34268REHHKMK-011,0,0977,Király utca / Erzsébet körút,,,,,1.0,143,POINT (19.066202 47.502781),4
C342682103,F01112,26820.0,26820.0,9,Újbuda-központ M,,,4409.0,3040,C34268REHHKMK-011,0,0977,Wesselényi utca / Erzsébet körút,,,,,1.0,152,POINT (19.06916 47.49983),4
C342682103,F01169,26940.0,26940.0,10,Újbuda-központ M,,,4840.0,3040,C34268REHHKMK-011,0,0977,Blaha Lujza tér M,,,,,1.0,169,POINT (19.070672 47.496224),4
C342682103,F01201,27000.0,27000.0,11,Újbuda-központ M,,,5279.0,3040,C34268REHHKMK-011,0,0977,Rákóczi tér M,,,,,1.0,-175,POINT (19.071016 47.492383),4
C342682103,F01197,27120.0,27120.0,12,Újbuda-központ M,,,5597.0,3040,C34268REHHKMK-011,0,0977,Harminckettesek tere,,,,,1.0,-174,POINT (19.070589 47.489559),4
C342682103,F01194,27240.0,27240.0,13,Újbuda-központ M,,,5986.0,3040,C34268REHHKMK-011,0,0977,Corvin-negyed M,,,,,1.0,-169,POINT (19.070057 47.486186),4
C342682103,F01378,27300.0,27300.0,14,Újbuda-központ M,,,6455.0,3040,C34268REHHKMK-011,0,0977,Mester utca / Ferenc körút,,,,,1.0,-163,POINT (19.068463 47.482184),4
C342682103,F01373,27360.0,27360.0,15,Újbuda-központ M,,,6761.0,3040,C34268REHHKMK-011,0,0977,Boráros tér H,,,,,2.0,-127,POINT (19.066075 47.480125),4
C342682103,F02224,27480.0,27480.0,16,Újbuda-központ M,,,7427.0,3040,C34268REHHKMK-011,0,0977,"Petőfi híd, budai hídfő",,,,,1.0,-128,POINT (19.058963 47.476672),4
C342682103,F01989,27600.0,27600.0,17,Újbuda-központ M,,,8004.0,3040,C34268REHHKMK-011,0,0977,Budafoki út / Szerémi sor,,,,,1.0,-118,POINT (19.052807 47.473677),4
C342682103,F01998,27720.0,27720.0,18,Újbuda-központ M,,,8462.0,3040,C34268REHHKMK-011,0,0977,Újbuda-központ M,,,,,1.0,,POINT (19.046863 47.474045),4
C342682108,F02477,26100.0,26100.0,0,Móricz Zsigmond körtér M,,1,0.0,3060,C34268REHHKMK-011,0,B693,Széll Kálmán tér M,,,,,1.0,79,POINT (19.025186 47.507232),6
C342682108,F00308,26160.0,26160.0,1,Móricz Zsigmond körtér M,,,231.0,3060,C34268REHHKMK-011,0,B693,Széna tér,,,,,1.0,37,POINT (19.027323 47.508483),6
C342682108,F00199,26220.0,26220.0,2,Móricz Zsigmond körtér M,,,702.0,3060,C34268REHHKMK-011,0,B693,Mechwart liget,,,,,1.0,64,POINT (19.032114 47.510939),6
C342682108,F00189,26400.0,26400.0,3,Móricz Zsigmond körtér M,,,1445.0,3060,C34268REHHKMK-011,0,B693,"Margit híd, budai hídfő H",,,,,1.0,88,POINT (19.038897 47.514546),6
C342682108,F00142,26460.0,26460.0,4,Móricz Zsigmond körtér M,,,1867.0,3060,C34268REHHKMK-011,0,B693,Margitsziget / Margit híd,,,,,1.0,118,POINT (19.044327 47.514439),6
C342682108,F00926,26580.0,26580.0,5,Móricz Zsigmond körtér M,,,2253.0,3060,C34268REHHKMK-011,0,B693,Jászai Mari tér,,,,,1.0,112,POINT (19.048841 47.512847),6
C342682108,F00935,26700.0,26700.0,6,Móricz Zsigmond körtér M,,,2933.0,3060,C34268REHHKMK-011,0,B693,Nyugati pályaudvar M,,,,,1.0,130,POINT (19.056659 47.509896),6
C342682108,F01081,26820.0,26820.0,7,Móricz Zsigmond körtér M,,,3608.0,3060,C34268REHHKMK-011,0,B693,Oktogon M,,,,,1.0,140,POINT (19.062871 47.505561),6
C342682108,F01037,26880.0,26880.0,8,Móricz Zsigmond körtér M,,,4007.0,3060,C34268REHHKMK-011,0,B693,Király utca / Erzsébet körút,,,,,1.0,143,POINT (19.066202 47.502781),6
C342682108,F01112,26940.0,26940.0,9,Móricz Zsigmond körtér M,,,4409.0,3060,C34268REHHKMK-011,0,B693,Wesselényi utca / Erzsébet körút,,,,,1.0,152,POINT (19.06916 47.49983),6
C342682108,F01169,27060.0,27060.0,10,Móricz Zsigmond körtér M,,,4840.0,3060,C34268REHHKMK-011,0,B693,Blaha Lujza tér M,,,,,1.0,169,POINT (19.070672 47.496224),6
C342682108,F01201,27120.0,27120.0,11,Móricz Zsigmond körtér M,,,5279.0,3060,C34268REHHKMK-011,0,B693,Rákóczi tér M,,,,,1.0,-175,POINT (19.071016 47.492383),6
C342682108,F01197,27240.0,27240.0,12,Móricz Zsigmond körtér M,,,5597.0,3060,C34268REHHKMK-011,0,B693,Harminckettesek tere,,,,,1.0,-174,POINT (19.070589 47.489559),6
C342682108,F01194,27360.0,27360.0,13,Móricz Zsigmond körtér M,,,5986.0,3060,C34268REHHKMK-011,0,B693,Corvin-negyed M,,,,,1.0,-169,POINT (19.070057 47.486186),6
C342682108,F01378,27420.0,27420.0,14,Móricz Zsigmond körtér M,,,6455.0,3060,C34268REHHKMK-011,0,B693,Mester utca / Ferenc körút,,,,,1.0,-163,POINT (19.068463 47.482184),6
C342682108,F01373,27480.0,27480.0,15,Móricz Zsigmond körtér M,,,6761.0,3060,C34268REHHKMK-011,0,B693,Boráros tér H,,,,,2.0,-127,POINT (19.066075 47.480125),6
C342682108,F02224,27600.0,27600.0,16,Móricz Zsigmond körtér M,,,7427.0,3060,C34268REHHKMK-011,0,B693,"Petőfi híd, budai hídfő",,,,,1.0,-128,POINT (19.058963 47.476672),6
C342682108,F02154,27720.0,27720.0,17,Móricz Zsigmond körtér M,,,7905.0,3060,C34268REHHKMK-011,0,B693,Budafoki út / Karinthy Frigyes út,,,,,1.0,-68,POINT (19.053457 47.476025),6
C342682108,009220,27840.0,27840.0,18,Móricz Zsigmond körtér M,,,8326.0,3060,C34268REHHKMK-011,0,B693,Móricz Zsigmond körtér M,,,,,1.0,,POINT (19.048349 47.477499),6
C342682113,F02477,26220.0,26220.0,0,Újbuda-központ M,,1,0.0,3040,C34268REHHKMK-011,0,0977,Széll Kálmán tér M,,,,,1.0,79,POINT (19.025186 47.507232),4
C342682113,F00308,26280.0,26280.0,1,Újbuda-központ M,,,231.0,3040,C34268REHHKMK-011,0,0977,Széna tér,,,,,1.0,37,POINT (19.027323 47.508483),4
C342682113,F00199,26340.0,26340.0,2,Újbuda-központ M,,,702.0,3040,C34268REHHKMK-011,0,0977,Mechwart liget,,,,,1.0,64,POINT (19.032114 47.510939),4
C342682113,F00189,26520.0,26520.0,3,Újbuda-központ M,,,1445.0,3040,C34268REHHKMK-011,0,0977,"Margit híd, budai hídfő H",,,,,1.0,88,POINT (19.038897 47.514546),4
C342682113,F00142,26580.0,26580.0,4,Újbuda-központ M,,,1867.0,3040,C34268REHHKMK-011,0,0977,Margitsziget / Margit híd,,,,,1.0,118,POINT (19.044327 47.514439),4
C342682113,F00926,26700.0,26700.0,5,Újbuda-központ M,,,2253.0,3040,C34268REHHKMK-011,0,0977,Jászai Mari tér,,,,,1.0,112,POINT (19.048841 47.512847),4
C342682113,F00935,26820.0,26820.0,6,Újbuda-központ M,,,2933.0,3040,C34268REHHKMK-011,0,0977,Nyugati pályaudvar M,,,,,1.0,130,POINT (19.056659 47.509896),4
C342682113,F01081,26940.0,26940.0,7,Újbuda-központ M,,,3608.0,3040,C34268REHHKMK-011,0,0977,Oktogon M,,,,,1.0,140,POINT (19.062871 47.505561),4
C342682113,F01037,27000.0,27000.0,8,Újbuda-központ M,,,4007.0,3040,C34268REHHKMK-011,0,0977,Király utca / Erzsébet körút,,,,,1.0,143,POINT (19.066202 47.502781),4
C342682113,F01112,27060.0,27060.0,9,Újbuda-központ M,,,4409.0,3040,C34268REHHKMK-011,0,0977,Wesselényi utca / Erzsébet körút,,,,,1.0,152,POINT (19.06916 47.49983),4
C342682113,F01169,27180.0,27180.0,10,Újbuda-központ M,,,4840.0,3040,C34268REHHKMK-011,0,0977,Blaha Lujza tér M,,,,,1.0,169,POINT (19.070672 47.496224),4
C342682113,F01201,27240.0,27240.0,11,Újbuda-központ M,,,5279.0,3040,C34268REHHKMK-011,0,0977,Rákóczi tér M,,,,,1.0,-175,POINT (19.071016 47.492383),4
C342682113,F01197,27360.0,27360.0,12,Újbuda-központ M,,,5597.0,3040,C34268REHHKMK-011,0,0977,Harminckettesek tere,,,,,1.0,-174,POINT (19.070589 47.489559),4
C342682113,F01194,27480.0,27480.0,13,Újbuda-központ M,,,5986.0,3040,C34268REHHKMK-011,0,0977,Corvin-negyed M,,,,,1.0,-169,POINT (19.070057 47.486186),4
C342682113,F01378,27540.0,27540.0,14,Újbuda-központ M,,,6455.0,3040,C34268REHHKMK-011,0,0977,Mester utca / Ferenc körút,,,,,1.0,-163,POINT (19.068463 47.482184),4
C342682113,F01373,27600.0,27600.0,15,Újbuda-központ M,,,6761.0,3040,C34268REHHKMK-011,0,0977,Boráros tér H,,,,,2.0,-127,POINT (19.066075 47.480125),4
C342682113,F02224,27720.0,27720.0,16,Újbuda-központ M,,,7427.0,3040,C34268REHHKMK-011,0,0977,"Petőfi híd, budai hídfő",,,,,1.0,-128,POINT (19.058963 47.476672),4
C342682113,F01989,27840.0,27840.0,17,Újbuda-központ M,,,8004.0,3040,C34268REHHKMK-011,0,0977,Budafoki út / Szerémi sor,,,,,1.0,-118,POINT (19.052807 47.473677),4
C342682113,F01998,27960.0,27960.0,18,Újbuda-központ M,,,8462.0,3040,C34268REHHKMK-011,0,0977,Újbuda-központ M,,,,,1.0,,POINT (19.046863 47.474045),4
C342682118,F02477,26340.0,26340.0,0,Móricz Zsigmond körtér M,,1,0.0,3060,C34268REHHKMK-011,0,B693,Széll Kálmán tér M,,,,,1.0,79,POINT (19.025186 47.507232),6
C342682118,F00308,26400.0,26400.0,1,Móricz Zsigmond körtér M,,,231.0,3060,C34268REHHKMK-011,0,B693,Széna tér,,,,,1.0,37,POINT (19.027323 47.508483),6
C342682118,F00199,26460.0,26460.0,2,Móricz Zsigmond körtér M,,,702.0,3060,C34268REHHKMK-011,0,B693,Mechwart liget,,,,,1.0,64,POINT (19.032114 47.510939),6
C342682118,F00189,26640.0,26640.0,3,Móricz Zsigmond körtér M,,,1445.0,3060,C34268REHHKMK-011,0,B693,"Margit híd, budai hídfő H",,,,,1.0,88,POINT (19.038897 47.514546),6
C342682118,F00142,26700.0,26700.0,4,Móricz Zsigmond körtér M,,,1867.0,3060,C34268REHHKMK-011,0,B693,Margitsziget / Margit híd,,,,,1.0,118,POINT (19.044327 47.514439),6
C342682118,F00926,26820.0,26820.0,5,Móricz Zsigmond körtér M,,,2253.0,3060,C34268REHHKMK-011,0,B693,Jászai Mari tér,,,,,1.0,112,POINT (19.048841 47.512847),6
C342682118,F00935,26940.0,26940.0,6,Móricz Zsigmond körtér M,,,2933.0,3060,C34268REHHKMK-011,0,B693,Nyugati pályaudvar M,,,,,1.0,130,POINT (19.056659 47.509896),6
C342682118,F01081,27060.0,27060.0,7,Móricz Zsigmond körtér M,,,3608.0,3060,C34268REHHKMK-011,0,B693,Oktogon M,,,,,1.0,140,POINT (19.062871 47.505561),6
C342682118,F01037,27120.0,27120.0,8,Móricz Zsigmond körtér M,,,4007.0,3060,C34268REHHKMK-011,0,B693,Király utca / Erzsébet körút,,,,,1.0,143,POINT (19.066202 47.502781),6
C342682118,F01112,27180.0,27180.0,9,Móricz Zsigmond körtér M,,,4409.0,3060,C34268REHHKMK-011,0,B693,Wesselényi utca / Erzsébet körút,,,,,1.0,152,POINT (19.06916 47.49983),6
C342682118,F01169,27300.0,27300.0,10,Móricz Zsigmond körtér M,,,4840.0,3060,C34268REHHKMK-011,0,B693,Blaha Lujza tér M,,,,,1.0,169,POINT (19.070672 47.496224),6
C342682118,F01201,27360.0,27360.0,11,Móricz Zsigmond körtér M,,,5279.0,3060,C34268REHHKMK-011,0,B693,Rákóczi tér M,,,,,1.0,-175,POINT (19.071016 47.492383),6
C342682118,F01197,27480.0,27480.0,12,Móricz Zsigmond körtér M,,,5597.0,3060,C34268REHHKMK-011,0,B693,Harminckettesek tere,,,,,1.0,-174,POINT (19.070589 47.489559),6
C342682118,F01194,27600.0,27600.0,13,Móricz Zsigmond körtér M,,,5986.0,3060,C34268REHHKMK-011,0,B693,Corvin-negyed M,,,,,1.0,-169,POINT (19.070057 47.486186),6
C342682118,F01378,27660.0,27660.0,14,Móricz Zsigmond körtér M,,,6455.0,3060,C34268REHHKMK-011,0,B693,Mester utca / Ferenc körút,,,,,1.0,-163,POINT (19.068463 47.482184),6
C342682118,F01373,27720.0,27720.0,15,Móricz Zsigmond körtér M,,,6761.0,3060,C34268REHHKMK-011,0,B693,Boráros tér H,,,,,2.0,-127,POINT (19.066075 47.480125),6
C342682118,F02224,27840.0,27840.0,16,Móricz Zsigmond körtér M,,,7427.0,3060,C34268REHHKMK-011,0,B693,"Petőfi híd, budai hídfő",,,,,1.0,-128,POINT (19.058963 47.476672),6
C342682118,F02154,27960.0,27960.0,17,Móricz Zsigmond körtér M,,,7905.0,3060,C34268REHHKMK-011,0,B693,Budafoki út / Karinthy Frigyes út,,,,,1.0,-68,POINT (19.053457 47.476025),6
C342682118,009220,28080.0,28080.0,18,Móricz Zsigmond körtér M,,,8326.0,3060,C34268REHHKMK-011,0,B693,Móricz Zsigmond körtér M,,,,,1.0,,POINT (19.048349 47.477499),6
C342682123,F02477,26460.0,26460.0,0,Újbuda-központ M,,1,0.0,3040,C34268REHHKMK-011,0,0977,Széll Kálmán tér M,,,,,1.0,79,POINT (19.025186 47.507232),4
C342682123,F00308,26520.0,26520.0,1,Újbuda-központ M,,,231.0,3040,C34268REHHKMK-011,0,0977,Széna tér,,,,,1.0,37,POINT (19.027323 47.508483),4
C342682123,F00199,26580.0,26580.0,2,Újbuda-központ M,,,702.0,3040,C34268REHHKMK-011,0,0977,Mechwart liget,,,,,1.0,64,POINT (19.032114 47.510939),4
C342682123,F00189,26760.0,26760.0,3,Újbuda-központ M,,,1445.0,3040,C34268REHHKMK-011,0,0977,"Margit híd, budai hídfő H",,,,,1.0,88,POINT (19.038897 47.514546),4
C342682123,F00142,26820.0,26820.0,4,Újbuda-központ M,,,1867.0,3040,C34268REHHKMK-011,0,0977,Margitsziget / Margit híd,,,,,1.0,118,POINT (19.044327 47.514439),4
C342682123,F00926,26940.0,26940.0,5,Újbuda-központ M,,,2253.0,3040,C34268REHHKMK-011,0,0977,Jászai Mari tér,,,,,1.0,112,POINT (19.048841 47.512847),4
C342682123,F00935,27060.0,27060.0,6,Újbuda-központ M,,,2933.0,3040,C34268REHHKMK-011,0,0977,Nyugati pályaudvar M,,,,,1.0,130,POINT (19.056659 47.509896),4
C342682123,F01081,27180.0,27180.0,7,Újbuda-központ M,,,3608.0,3040,C34268REHHKMK-011,0,0977,Oktogon M,,,,,1.0,140,POINT (19.062871 47.505561),4
C342682123,F01037,27240.0,27240.0,8,Újbuda-központ M,,,4007.0,3040,C34268REHHKMK-011,0,0977,Király utca / Erzsébet körút,,,,,1.0,143,POINT (19.066202 47.502781),4
C342682123,F01112,27300.0,27300.0,9,Újbuda-központ M,,,4409.0,3040,C34268REHHKMK-011,0,0977,Wesselényi utca / Erzsébet körút,,,,,1.0,152,POINT (19.06916 47.49983),4
C342682123,F01169,27420.0,27420.0,10,Újbuda-központ M,,,4840.0,3040,C34268REHHKMK-011,0,0977,Blaha Lujza tér M,,,,,1.0,169,POINT (19.070672 47.496224),4
C342682123,F01201,27480.0,27480.0,11,Újbuda-központ M,,,5279.0,3040,C34268REHHKMK-011,0,0977,Rákóczi tér M,,,,,1.0,-175,POINT (19.071016 47.492383),4
C342682123,F01197,27600.0,27600.0,12,Újbuda-központ M,,,5597.0,3040,C34268REHHKMK-011,0,0977,Harminckettesek tere,,,,,1.0,-174,POINT (19.070589 47.489559),4
C342682123,F01194,27720.0,27720.0,13,Újbuda-központ M,,,5986.0,3040,C34268REHHKMK-011,0,0977,Corvin-negyed M,,,,,1.0,-169,POINT (19.070057 47.486186),4
C342682123,F01378,27780.0,27780.0,14,Újbuda-központ M,,,6455.0,3040,C34268REHHKMK-011,0,0977,Mester utca / Ferenc körút,,,,,1.0,-163,POINT (19.068463 47.482184),4
C342682123,F01373,27840.0,27840.0,15,Újbuda-központ M,,,6761.0,3040,C34268REHHKMK-011,0,0977,Boráros tér H,,,,,2.0,-127,POINT (19.066075 47.480125),4
C342682123,F02224,27960.0,27960.0,16,Újbuda-központ M,,,7427.0,3040,C34268REHHKMK-011,0,0977,"Petőfi híd, budai hídfő",,,,,1.0,-128,POINT (19.058963 47.476672),4
C342682123,F01989,28080.0,28080.0,17,Újbuda-központ M,,,8004.0,3040,C34268REHHKMK-011,0,0977,Budafoki út / Szerémi sor,,,,,1.0,-118,POINT (19.052807 47.473677),4
C342682123,F01998,28200.0,28200.0,18,Újbuda-központ M,,,8462.0,3040,C34268REHHKMK-011,0,0977,Újbuda-központ M,,,,,1.0,,POINT (19.046863 47.474045),4
