,trip_id,stop_id,arrival_time,departure_time,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,route_id,service_id,direction_id,shape_id,stop_name,stop_code,location_type,location_sub_type,parent_station,wheelchair_boarding,stop_direction,geometry,short_names
79075,C4711082,F02311,26940.0,26940.0,13,,,,6418.0,1390,C47110AHCWA-0011,1,IG05,Tartsay Vilmos utca,,,,,1.0,-8,POINT (19.024264 47.492401),139
79076,C4711082,F00014,27000.0,27000.0,14,,,,6661.0,1390,C47110AHCWA-0011,1,IG05,Királyhágó utca,,,,,1.0,-4,POINT (19.023945 47.49446),139
79077,C4711082,F00022,27180.0,27180.0,15,,,,7255.0,1390,C47110AHCWA-0011,1,IG05,Déli pályaudvar M,,,,,2.0,1,POINT (19.024208 47.499686),139
79078,C4711082,F02470,27360.0,27360.0,16,,,,8044.0,1390,C47110AHCWA-0011,1,IG05,Széll Kálmán tér M,,,,,1.0,-43,POINT (19.024258 47.50644),139
79113,C4711084,F02470,27600.0,27600.0,0,,,,0.0,1390,C47110AHCWA-0011,0,GL24,Széll Kálmán tér M,,,,,1.0,-43,POINT (19.024258 47.50644),139
79114,C4711084,F00023,27720.0,27720.0,1,,,,1047.0,1390,C47110AHCWA-0011,0,GL24,Déli pályaudvar M,,,,,1.0,-180,POINT (19.023809 47.500001),139
79115,C4711084,F00017,27840.0,27840.0,2,,,,1495.0,1390,C47110AHCWA-0011,0,GL24,Királyhágó utca,,,,,1.0,-179,POINT (19.023479 47.496088),139
79116,C4711084,F02310,27900.0,27900.0,3,,,,1926.0,1390,C47110AHCWA-0011,0,GL24,Tartsay Vilmos utca,,,,,1.0,173,POINT (19.023906 47.492329),139
79117,C4711084,F02165,28020.0,28020.0,4,,,,2388.0,1390,C47110AHCWA-0011,0,GL24,BAH-csomópont,,,,,1.0,179,POINT (19.024345 47.488299),139
79118,C4711084,F02174,28140.0,28140.0,5,,,,3012.0,1390,C47110AHCWA-0011,0,GL24,Muskotály köz,,,,,2.0,159,POINT (19.026325 47.48311),139
79165,C4711086,F02071,26160.0,26160.0,1,,,,522.0,1390,C47110AHCWA-0011,1,IG05,Telekes utca,,,,,1.0,128,POINT (18.996136 47.473611),139
79166,C4711086,F02059,26220.0,26220.0,2,,,,851.0,1390,C47110AHCWA-0011,1,IG05,Kaptárkő utca,,,,,1.0,128,POINT (18.999401 47.471841),139
79167,C4711086,F02057,26280.0,26280.0,3,,,,1063.0,1390,C47110AHCWA-0011,1,IG05,Frankhegy utca,,,,,1.0,149,POINT (19.001312 47.470681),139
79168,C4711086,F02242,26340.0,26340.0,4,,,,1401.0,1390,C47110AHCWA-0011,1,IG05,Regős köz,,,,,1.0,168,POINT (19.003437 47.468218),139
79169,C4711086,F02056,26400.0,26400.0,5,,,,1676.0,1390,C47110AHCWA-0011,1,IG05,Nagyszeben tér,,,,,1.0,143,POINT (19.005481 47.466303),139
79170,C4711086,062519,26460.0,26460.0,6,,,,2124.0,1390,C47110AHCWA-0011,1,IG05,Gazdagréti út,,,,,1.0,158,POINT (19.005126 47.462741),139
79171,C4711086,F01929,26520.0,26520.0,7,,,,2454.0,1390,C47110AHCWA-0011,1,IG05,Jégvirág utca,,,,,1.0,55,POINT (19.008853 47.46223),139
79172,C4711086,F01927,26640.0,26640.0,8,,,,3058.0,1390,C47110AHCWA-0011,1,IG05,Sasadi út,,,,,1.0,45,POINT (19.015363 47.465155),139
79173,C4711086,F02054,26700.0,26700.0,9,,,,3762.0,1390,C47110AHCWA-0011,1,IG05,Dayka Gábor utca,,,,,2.0,29,POINT (19.020056 47.470427),139
79174,C4711086,F02113,26880.0,26880.0,10,,,,4743.0,1390,C47110AHCWA-0011,1,IG05,Fehérló utca,,,,,2.0,26,POINT (19.025717 47.478154),139
79175,C4711086,F02169,27180.0,27180.0,11,,,,5753.0,1390,C47110AHCWA-0011,1,IG05,BAH-csomópont,,,,,1.0,0,POINT (19.024943 47.486698),139
79176,C4711086,043343,27240.0,27240.0,12,,,,6203.0,1390,C47110AHCWA-0011,1,IG05,Csörsz utca,,,,,1.0,-9,POINT (19.02465 47.49062),139
79177,C4711086,F02311,27300.0,27300.0,13,,,,6418.0,1390,C47110AHCWA-0011,1,IG05,Tartsay Vilmos utca,,,,,1.0,-8,POINT (19.024264 47.492401),139
79178,C4711086,F00014,27360.0,27360.0,14,,,,6661.0,1390,C47110AHCWA-0011,1,IG05,Királyhágó utca,,,,,1.0,-4,POINT (19.023945 47.49446),139
79179,C4711086,F00022,27540.0,27540.0,15,,,,7255.0,1390,C47110AHCWA-0011,1,IG05,Déli pályaudvar M,,,,,2.0,1,POINT (19.024208 47.499686),139
79180,C4711086,F02470,27780.0,27780.0,16,,,,8044.0,1390,C47110AHCWA-0011,1,IG05,Széll Kálmán tér M,,,,,1.0,-43,POINT (19.024258 47.50644),139
79317,C4711088,F02470,27960.0,27960.0,0,,,,0.0,1390,C47110AHCWA-0011,0,GL24,Széll Kálmán tér M,,,,,1.0,-43,POINT (19.024258 47.50644),139
79318,C4711088,F00023,28080.0,28080.0,1,,,,1047.0,1390,C47110AHCWA-0011,0,GL24,Déli pályaudvar M,,,,,1.0,-180,POINT (19.023809 47.500001),139
79402,C4711090,F02226,26460.0,26460.0,0,,,1,0.0,1390,C47110AHCWA-0011,1,IG05,Gazdagréti tér,,,,,2.0,150,POINT (18.992276 47.473142),139
79403,C4711090,F02071,26520.0,26520.0,1,,,,522.0,1390,C47110AHCWA-0011,1,IG05,Telekes utca,,,,,1.0,128,POINT (18.996136 47.473611),139
79404,C4711090,F02059,26580.0,26580.0,2,,,,851.0,1390,C47110AHCWA-0011,1,IG05,Kaptárkő utca,,,,,1.0,128,POINT (18.999401 47.471841),139
79405,C4711090,F02057,26640.0,26640.0,3,,,,1063.0,1390,C47110AHCWA-0011,1,IG05,Frankhegy utca,,,,,1.0,149,POINT (19.001312 47.470681),139
79406,C4711090,F02242,26700.0,26700.0,4,,,,1401.0,1390,C47110AHCWA-0011,1,IG05,Regős köz,,,,,1.0,168,POINT (19.003437 47.468218),139
79407,C4711090,F02056,26760.0,26760.0,5,,,,1676.0,1390,C47110AHCWA-0011,1,IG05,Nagyszeben tér,,,,,1.0,143,POINT (19.005481 47.466303),139
79408,C4711090,062519,26820.0,26820.0,6,,,,2124.0,1390,C47110AHCWA-0011,1,IG05,Gazdagréti út,,,,,1.0,158,POINT (19.005126 47.462741),139
79409,C4711090,F01929,26880.0,26880.0,7,,,,2454.0,1390,C47110AHCWA-0011,1,IG05,Jégvirág utca,,,,,1.0,55,POINT (19.008853 47.46223),139
79410,C4711090,F01927,27000.0,27000.0,8,,,,3058.0,1390,C47110AHCWA-0011,1,IG05,Sasadi út,,,,,1.0,45,POINT (19.015363 47.465155),139
79411,C4711090,F02054,27060.0,27060.0,9,,,,3762.0,1390,C47110AHCWA-0011,1,IG05,Dayka Gábor utca,,,,,2.0,29,POINT (19.020056 47.470427),139
79412,C4711090,F02113,27240.0,27240.0,10,,,,4743.0,1390,C47110AHCWA-0011,1,IG05,Fehérló utca,,,,,2.0,26,POINT (19.025717 47.478154),139
79413,C4711090,F02169,27540.0,27540.0,11,,,,5753.0,1390,C47110AHCWA-0011,1,IG05,BAH-csomópont,,,,,1.0,0,POINT (19.024943 47.486698),139
79414,C4711090,043343,27600.0,27600.0,12,,,,6203.0,1390,C47110AHCWA-0011,1,IG05,Csörsz utca,,,,,1.0,-9,POINT (19.02465 47.49062),139
79415,C4711090,F02311,27660.0,27660.0,13,,,,6418.0,1390,C47110AHCWA-0011,1,IG05,Tartsay Vilmos utca,,,,,1.0,-8,POINT (19.024264 47.492401),139
79416,C4711090,F00014,27720.0,27720.0,14,,,,6661.0,1390,C47110AHCWA-0011,1,IG05,Királyhágó utca,,,,,1.0,-4,POINT (19.023945 47.49446),139
79417,C4711090,F00022,27900.0,27900.0,15,,,,7255.0,1390,C47110AHCWA-0011,1,IG05,Déli pályaudvar M,,,,,2.0,1,POINT (19.024208 47.499686),139
79418,C4711090,F02470,28140.0,28140.0,16,,,,8044.0,1390,C47110AHCWA-0011,1,IG05,Széll Kálmán tér M,,,,,1.0,-43,POINT (19.024258 47.50644),139
79436,C4711094,F02226,26820.0,26820.0,0,,,1,0.0,1390,C47110AHCWA-0011,1,IG05,Gazdagréti tér,,,,,2.0,150,POINT (18.992276 47.473142),139
79437,C4711094,F02071,26880.0,26880.0,1,,,,522.0,1390,C47110AHCWA-0011,1,IG05,Telekes utca,,,,,1.0,128,POINT (18.996136 47.473611),139
79438,C4711094,F02059,26940.0,26940.0,2,,,,851.0,1390,C47110AHCWA-0011,1,IG05,Kaptárkő utca,,,,,1.0,128,POINT (18.999401 47.471841),139
79439,C4711094,F02057,27000.0,27000.0,3,,,,1063.0,1390,C47110AHCWA-0011,1,IG05,Frankhegy utca,,,,,1.0,149,POINT (19.001312 47.470681),139
79440,C4711094,F02242,27060.0,27060.0,4,,,,1401.0,1390,C47110AHCWA-0011,1,IG05,Regős köz,,,,,1.0,168,POINT (19.003437 47.468218),139
79441,C4711094,F02056,27120.0,27120.0,5,,,,1676.0,1390,C47110AHCWA-0011,1,IG05,Nagyszeben tér,,,,,1.0,143,POINT (19.005481 47.466303),139
79442,C4711094,062519,27180.0,27180.0,6,,,,2124.0,1390,C47110AHCWA-0011,1,IG05,Gazdagréti út,,,,,1.0,158,POINT (19.005126 47.462741),139
79443,C4711094,F01929,27240.0,27240.0,7,,,,2454.0,1390,C47110AHCWA-0011,1,IG05,Jégvirág utca,,,,,1.0,55,POINT (19.008853 47.46223),139
79444,C4711094,F01927,27360.0,27360.0,8,,,,3058.0,1390,C47110AHCWA-0011,1,IG05,Sasadi út,,,,,1.0,45,POINT (19.015363 47.465155),139
79445,C4711094,F02054,27420.0,27420.0,9,,,,3762.0,1390,C47110AHCWA-0011,1,IG05,Dayka Gábor utca,,,,,2.0,29,POINT (19.020056 47.470427),139
79446,C4711094,F02113,27600.0,27600.0,10,,,,4743.0,1390,C47110AHCWA-0011,1,IG05,Fehérló utca,,,,,2.0,26,POINT (19.025717 47.478154),139
79447,C4711094,F02169,27900.0,27900.0,11,,,,5753.0,1390,C47110AHCWA-0011,1,IG05,BAH-csomópont,,,,,1.0,0,POINT (19.024943 47.486698),139
79448,C4711094,043343,27960.0,27960.0,12,,,,6203.0,1390,C47110AHCWA-0011,1,IG05,Csörsz utca,,,,,1.0,-9,POINT (19.02465 47.49062),139
79449,C4711094,F02311,28020.0,28020.0,13,,,,6418.0,1390,C47110AHCWA-0011,1,IG05,Tartsay Vilmos utca,,,,,1.0,-8,POINT (19.024264 47.492401),139
79450,C4711094,F00014,28080.0,28080.0,14,,,,6661.0,1390,C47110AHCWA-0011,1,IG05,Királyhágó utca,,,,,1.0,-4,POINT (19.023945 47.49446),139
79470,C4711098,F02226,27180.0,27180.0,0,,,1,0.0,1390,C47110AHCWA-0011,1,IG05,Gazdagréti tér,,,,,2.0,150,POINT (18.992276 47.473142),139
79471,C4711098,F02071,27240.0,27240.0,1,,,,522.0,1390,C47110AHCWA-0011,1,IG05,Telekes utca,,,,,1.0,128,POINT (18.996136 47.473611),139
79472,C4711098,F02059,27300.0,27300.0,2,,,,851.0,1390,C47110AHCWA-0011,1,IG05,Kaptárkő utca,,,,,1.0,128,POINT (18.999401 47.471841),139
79473,C4711098,F02057,27360.0,27360.0,3,,,,1063.0,1390,C47110AHCWA-0011,1,IG05,Frankhegy utca,,,,,1.0,149,POINT (19.001312 47.470681),139
79474,C4711098,F02242,27420.0,27420.0,4,,,,1401.0,1390,C47110AHCWA-0011,1,IG05,Regős köz,,,,,1.0,168,POINT (19.003437 47.468218),139
79475,C4711098,F02056,27480.0,27480.0,5,,,,1676.0,1390,C47110AHCWA-0011,1,IG05,Nagyszeben tér,,,,,1.0,143,POINT (19.005481 47.466303),139
79476,C4711098,062519,27540.0,27540.0,6,,,,2124.0,1390,C47110AHCWA-0011,1,IG05,Gazdagréti út,,,,,1.0,158,POINT (19.005126 47.462741),139
79477,C4711098,F01929,27600.0,27600.0,7,,,,2454.0,1390,C47110AHCWA-0011,1,IG05,Jégvirág utca,,,,,1.0,55,POINT (19.008853 47.46223),139
79478,C4711098,F01927,27720.0,27720.0,8,,,,3058.0,1390,C47110AHCWA-0011,1,IG05,Sasadi út,,,,,1.0,45,POINT (19.015363 47.465155),139
79479,C4711098,F02054,27780.0,27780.0,9,,,,3762.0,1390,C47110AHCWA-0011,1,IG05,Dayka Gábor utca,,,,,2.0,29,POINT (19.020056 47.470427),139
79480,C4711098,F02113,27960.0,27960.0,10,,,,4743.0,1390,C47110AHCWA-0011,1,IG05,Fehérló utca,,,,,2.0,26,POINT (19.025717 47.478154),139
83368,C48289101,F02055,26160.0,26160.0,4,"Gazdagréti tér ► Újpalota, Nyírpalota út",,,1895.0,0085,C48289AHCMAA-061,0,JK11,Nagyszeben tér,,,,,1.0,-37,POINT (19.005401 47.466609),8E
83369,C48289101,F02243,26220.0,26220.0,5,"Gazdagréti tér ► Újpalota, Nyírpalota út",,,2177.0,0085,C48289AHCMAA-061,0,JK11,Regős köz,,,,,1.0,-31,POINT (19.003357 47.468587),8E
83370,C48289101,F02058,26280.0,26280.0,6,"Gazdagréti tér ► Újpalota, Nyírpalota út",,,2505.0,0085,C48289AHCMAA-061,0,JK11,Frankhegy utca,,,,,1.0,-42,POINT (19.001179 47.471032),8E
83371,C48289101,F02060,26340.0,26340.0,7,"Gazdagréti tér ► Újpalota, Nyírpalota út",,,2790.0,0085,C48289AHCMAA-061,0,JK11,Kaptárkő utca,,,,,1.0,-50,POINT (18.998419 47.47256),8E
83372,C48289101,F02072,26400.0,26400.0,8,"Gazdagréti tér ► Újpalota, Nyírpalota út",,,3053.0,0085,C48289AHCMAA-061,0,JK11,Telekes utca,,,,,1.0,-52,POINT (18.995871 47.473935),8E
83373,C48289101,F02229,26520.0,26520.0,9,"Újpalota, Nyírpalota út",,,3621.0,0085,C48289AHCMAA-061,0,JK11,Gazdagréti tér,,,,,1.0,25,POINT (18.992979 47.473484),8E
83374,C48289101,F02073,26640.0,26640.0,10,"Újpalota, Nyírpalota út",,,4047.0,0085,C48289AHCMAA-061,0,JK11,Szent Pio atya tér,,,,,1.0,-45,POINT (18.989847 47.47458),8E
83375,C48289101,F02075,26700.0,26700.0,11,"Újpalota, Nyírpalota út",,,4383.0,0085,C48289AHCMAA-061,0,JK11,Irhás árok,,,,,1.0,45,POINT (18.987351 47.47653),8E
83376,C48289101,F02077,26760.0,26760.0,12,"Újpalota, Nyírpalota út",,,4733.0,0085,C48289AHCMAA-061,0,JK11,Oltvány köz,,,,,1.0,67,POINT (18.99113 47.478133),8E
83377,C48289101,F02079,26820.0,26820.0,13,"Újpalota, Nyírpalota út",,,5061.0,0085,C48289AHCMAA-061,0,JK11,Eper utca,,,,,1.0,5,POINT (18.992547 47.480589),8E
83378,C48289101,F02085,26940.0,27060.0,14,"Újpalota, Nyírpalota út",,,5631.0,0085,C48289AHCMAA-061,0,JK11,Márton Áron tér,,,,,1.0,48,POINT (18.999233 47.481977),8E
83379,C48289101,F02096,27120.0,27120.0,15,"Újpalota, Nyírpalota út",,,6105.0,0085,C48289AHCMAA-061,0,JK11,Süveg utca,,,,,1.0,17,POINT (19.004766 47.48135),8E
83380,C48289101,F02103,27180.0,27180.0,16,"Újpalota, Nyírpalota út",,,6436.0,0085,C48289AHCMAA-061,0,JK11,Farkasréti temető,,,,,1.0,90,POINT (19.005852 47.483662),8E
83381,C48289101,F02104,27240.0,27240.0,17,"Újpalota, Nyírpalota út",,,6721.0,0085,C48289AHCMAA-061,0,JK11,Hegytető utca,,,,,1.0,61,POINT (19.009288 47.484428),8E
83382,C48289101,008560,27300.0,27300.0,18,"Újpalota, Nyírpalota út",,,7005.0,0085,C48289AHCMAA-061,0,JK11,Korompai utca,,,,,1.0,83,POINT (19.012843 47.484789),8E
83383,C48289101,F02106,27360.0,27360.0,19,"Újpalota, Nyírpalota út",,,7254.0,0085,C48289AHCMAA-061,0,JK11,Sion lépcső,,,,,1.0,76,POINT (19.015961 47.485203),8E
83384,C48289101,F02109,27420.0,27420.0,20,"Újpalota, Nyírpalota út",,,7715.0,0085,C48289AHCMAA-061,0,JK11,Breznó lépcső,,,,,2.0,145,POINT (19.021017 47.483792),8E
83385,C48289101,F02111,27420.0,27420.0,21,"Újpalota, Nyírpalota út",,,7996.0,0085,C48289AHCMAA-061,0,JK11,Zólyomi út,,,,,1.0,-24,POINT (19.022848 47.483442),8E
83386,C48289101,F02112,27540.0,27540.0,22,"Újpalota, Nyírpalota út",,,8403.0,0085,C48289AHCMAA-061,0,JK11,BAH-csomópont,,,,,1.0,16,POINT (19.023152 47.486761),8E
83387,C48289101,F02168,27660.0,27660.0,23,"Újpalota, Nyírpalota út",,,8639.0,0085,C48289AHCMAA-061,0,JK11,BAH-csomópont,,,,,1.0,38,POINT (19.025553 47.487715),8E
83388,C48289101,F00004,27720.0,27720.0,24,"Újpalota, Nyírpalota út",,,9081.0,0085,C48289AHCMAA-061,0,JK11,Mészáros utca,,,,,1.0,75,POINT (19.031033 47.488273),8E
83389,C48289101,F00009,27780.0,27780.0,25,"Újpalota, Nyírpalota út",,,9483.0,0085,C48289AHCMAA-061,0,JK11,Sánc utca,,,,,1.0,62,POINT (19.035836 47.489425),8E
83390,C48289101,F00110,27840.0,27840.0,26,"Újpalota, Nyírpalota út",,,10212.0,0085,C48289AHCMAA-061,0,JK11,Döbrentei tér,,,,,1.0,83,POINT (19.044767 47.490074),8E
83391,C48289101,009537,27960.0,27960.0,27,"Újpalota, Nyírpalota út",,,10782.0,0085,C48289AHCMAA-061,0,JK11,Március 15. tér,,,,,1.0,59,POINT (19.051335 47.49154),8E
83392,C48289101,F00951,28020.0,28020.0,28,"Újpalota, Nyírpalota út",,,11151.0,0085,C48289AHCMAA-061,0,JK11,Ferenciek tere M,,,,,1.0,63,POINT (19.055343 47.492925),8E
83393,C48289101,F01016,28140.0,28140.0,29,"Újpalota, Nyírpalota út",,,11641.0,0085,C48289AHCMAA-061,0,JK11,Astoria M,,,,,1.0,68,POINT (19.060983 47.494408),8E
85892,C48289154,075744,26160.0,26160.0,39,Kelenföld vasútállomás M,,,20444.0,0085,C48289AHCMAA-061,1,JK12,Sasadi út,,,,,1.0,45,POINT (19.015814 47.465452),8E
85893,C48289154,061277,26220.0,26220.0,40,Kelenföld vasútállomás M,1.0,,20718.0,0085,C48289AHCMAA-061,1,JK12,Kelenföld vasútállomás M,,,,,1.0,126,POINT (19.018494 47.464634),8E
86109,C48289156,F02823,26160.0,26160.0,7,Gazdagréti tér ► Kelenföld vasútállomás M,,,4808.0,0085,C48289AHCMAA-061,1,JK12,Tisza István tér,,,,,1.0,-127,POINT (19.107097 47.516394),8E
86110,C48289156,F02730,26280.0,26280.0,8,Gazdagréti tér ► Kelenföld vasútállomás M,,,5617.0,0085,C48289AHCMAA-061,1,JK12,Zugló vasútállomás,,,,,1.0,-138,POINT (19.099153 47.51172),8E
86111,C48289156,F01314,26580.0,26580.0,9,Gazdagréti tér ► Kelenföld vasútállomás M,,,7484.0,0085,C48289AHCMAA-061,1,JK12,Keleti pályaudvar M,,,,,1.0,-127,POINT (19.081265 47.500412),8E
86112,C48289156,F01166,26760.0,26760.0,10,Gazdagréti tér ► Kelenföld vasútállomás M,,,8308.0,0085,C48289AHCMAA-061,1,JK12,Blaha Lujza tér M,,,,,1.0,-113,POINT (19.071508 47.497519),8E
86113,C48289156,F01171,26880.0,26880.0,11,Gazdagréti tér ► Kelenföld vasútállomás M,,,8868.0,0085,C48289AHCMAA-061,1,JK12,Uránia,,,,,1.0,-113,POINT (19.064965 47.49564),8E
86114,C48289156,F01017,26940.0,26940.0,12,Gazdagréti tér ► Kelenföld vasútállomás M,,,9231.0,0085,C48289AHCMAA-061,1,JK12,Astoria M,,,,,1.0,-109,POINT (19.060718 47.494606),8E
86115,C48289156,F01004,27060.0,27120.0,13,Gazdagréti tér ► Kelenföld vasútállomás M,,,9757.0,0085,C48289AHCMAA-061,1,JK12,Ferenciek tere M,,,,,1.0,-119,POINT (19.054534 47.492907),8E
86116,C48289156,062518,27120.0,27120.0,14,Gazdagréti tér ► Kelenföld vasútállomás M,,,10021.0,0085,C48289AHCMAA-061,1,JK12,Március 15. tér,,,,,1.0,-98,POINT (19.051747 47.491881),8E
86117,C48289156,F00113,27240.0,27240.0,15,Gazdagréti tér ► Kelenföld vasútállomás M,,,10458.0,0085,C48289AHCMAA-061,1,JK12,Döbrentei tér,,,,,2.0,-107,POINT (19.046863 47.490182),8E
86118,C48289156,F00008,27420.0,27420.0,16,Gazdagréti tér ► Kelenföld vasútállomás M,,,11440.0,0085,C48289AHCMAA-061,1,JK12,Sánc utca,,,,,1.0,-120,POINT (19.035717 47.489632),8E
86119,C48289156,F00005,27480.0,27480.0,17,Gazdagréti tér ► Kelenföld vasútállomás M,,,11796.0,0085,C48289AHCMAA-061,1,JK12,Mészáros utca,,,,,1.0,-102,POINT (19.031564 47.488606),8E
86120,C48289156,F02164,27660.0,27660.0,18,Gazdagréti tér ► Kelenföld vasútállomás M,,,12442.0,0085,C48289AHCMAA-061,1,JK12,BAH-csomópont,,,,,1.0,-118,POINT (19.02355 47.48731),8E
86121,C48289156,F02110,27720.0,27720.0,19,Gazdagréti tér ► Kelenföld vasútállomás M,,,12946.0,0085,C48289AHCMAA-061,1,JK12,Zólyomi út,,,,,1.0,156,POINT (19.022835 47.483244),8E
86122,C48289156,F02108,27780.0,27780.0,20,Gazdagréti tér ► Kelenföld vasútállomás M,,,13251.0,0085,C48289AHCMAA-061,1,JK12,Breznó lépcső,,,,,2.0,-49,POINT (19.020632 47.484179),8E
86123,C48289156,F02107,27840.0,27840.0,21,Gazdagréti tér ► Kelenföld vasútállomás M,,,13579.0,0085,C48289AHCMAA-061,1,JK12,Sion lépcső,,,,,1.0,-96,POINT (19.016943 47.485392),8E
86124,C48289156,008559,27900.0,27900.0,22,Gazdagréti tér ► Kelenföld vasútállomás M,,,13932.0,0085,C48289AHCMAA-061,1,JK12,Korompai utca,,,,,1.0,-97,POINT (19.012485 47.48486),8E
86125,C48289156,F02105,27960.0,27960.0,23,Gazdagréti tér ► Kelenföld vasútállomás M,,,14140.0,0085,C48289AHCMAA-061,1,JK12,Hegytető utca,,,,,1.0,-96,POINT (19.009871 47.484644),8E
86126,C48289156,F02102,28020.0,28020.0,24,Gazdagréti tér ► Kelenföld vasútállomás M,,,14448.0,0085,C48289AHCMAA-061,1,JK12,Farkasréti temető,,,,,1.0,-88,POINT (19.006223 47.48377),8E
86127,C48289156,F02098,28080.0,28080.0,25,Gazdagréti tér ► Kelenföld vasútállomás M,,,14820.0,0085,C48289AHCMAA-061,1,JK12,Süveg utca,,,,,1.0,-159,POINT (19.004593 47.481296),8E
86128,C48289156,F02084,28140.0,28200.0,26,Gazdagréti tér ► Kelenföld vasútállomás M,,,15310.0,0085,C48289AHCMAA-061,1,JK12,Márton Áron tér,,,,,1.0,-132,POINT (18.998861 47.481923),8E
86268,C48289158,009376,26700.0,26700.0,0,Gazdagréti tér ► Kelenföld vasútállomás M,,1,0.0,0085,C48289AHCMAA-061,1,JK12,"Újpalota, Nyírpalota út",,,,,1.0,121,POINT (19.142015 47.547013),8E
86269,C48289158,F03158,26760.0,26760.0,1,Gazdagréti tér ► Kelenföld vasútállomás M,,,597.0,0085,C48289AHCMAA-061,1,JK12,Vásárcsarnok,,,,,1.0,-174,POINT (19.139873 47.545153),8E
86270,C48289158,F03151,26880.0,26880.0,2,Gazdagréti tér ► Kelenföld vasútállomás M,,,1081.0,0085,C48289AHCMAA-061,1,JK12,Fő tér,,,,,1.0,-152,POINT (19.139162 47.540945),8E
86271,C48289158,F03137,27000.0,27000.0,3,Gazdagréti tér ► Kelenföld vasútállomás M,,,1653.0,0085,C48289AHCMAA-061,1,JK12,Apolló utca,,,,,1.0,-141,POINT (19.134639 47.536946),8E
86272,C48289158,F03196,27060.0,27060.0,4,Gazdagréti tér ► Kelenföld vasútállomás M,,,2170.0,0085,C48289AHCMAA-061,1,JK12,Molnár Viktor utca,,,,,1.0,-138,POINT (19.130251 47.533558),8E
86273,C48289158,F02849,27180.0,27180.0,5,Gazdagréti tér ► Kelenföld vasútállomás M,,,2957.0,0085,C48289AHCMAA-061,1,JK12,Cinkotai út,,,,,1.0,-129,POINT (19.123409 47.528466),8E
86274,C48289158,F02829,27420.0,27420.0,6,Gazdagréti tér ► Kelenföld vasútállomás M,,,4242.0,0085,C48289AHCMAA-061,1,JK12,Bosnyák tér,,,,,1.0,-139,POINT (19.112319 47.519782),8E
86275,C48289158,F02823,27540.0,27540.0,7,Gazdagréti tér ► Kelenföld vasútállomás M,,,4808.0,0085,C48289AHCMAA-061,1,JK12,Tisza István tér,,,,,1.0,-127,POINT (19.107097 47.516394),8E
86276,C48289158,F02730,27660.0,27660.0,8,Gazdagréti tér ► Kelenföld vasútállomás M,,,5617.0,0085,C48289AHCMAA-061,1,JK12,Zugló vasútállomás,,,,,1.0,-138,POINT (19.099153 47.51172),8E
86277,C48289158,F01314,28020.0,28020.0,9,Gazdagréti tér ► Kelenföld vasútállomás M,,,7484.0,0085,C48289AHCMAA-061,1,JK12,Keleti pályaudvar M,,,,,1.0,-127,POINT (19.081265 47.500412),8E
86599,C48289201,F01004,26160.0,26220.0,13,Gazdagréti tér ► Kelenföld vasútállomás M,,,9757.0,0085,C48289AHCMAA-061,1,JK12,Ferenciek tere M,,,,,1.0,-119,POINT (19.054534 47.492907),8E
86600,C48289201,062518,26220.0,26220.0,14,Gazdagréti tér ► Kelenföld vasútállomás M,,,10021.0,0085,C48289AHCMAA-061,1,JK12,Március 15. tér,,,,,1.0,-98,POINT (19.051747 47.491881),8E
86601,C48289201,F00113,26340.0,26340.0,15,Gazdagréti tér ► Kelenföld vasútállomás M,,,10458.0,0085,C48289AHCMAA-061,1,JK12,Döbrentei tér,,,,,2.0,-107,POINT (19.046863 47.490182),8E
86602,C48289201,F00008,26520.0,26520.0,16,Gazdagréti tér ► Kelenföld vasútállomás M,,,11440.0,0085,C48289AHCMAA-061,1,JK12,Sánc utca,,,,,1.0,-120,POINT (19.035717 47.489632),8E
86603,C48289201,F00005,26580.0,26580.0,17,Gazdagréti tér ► Kelenföld vasútállomás M,,,11796.0,0085,C48289AHCMAA-061,1,JK12,Mészáros utca,,,,,1.0,-102,POINT (19.031564 47.488606),8E
86604,C48289201,F02164,26700.0,26700.0,18,Gazdagréti tér ► Kelenföld vasútállomás M,,,12442.0,0085,C48289AHCMAA-061,1,JK12,BAH-csomópont,,,,,1.0,-118,POINT (19.02355 47.48731),8E
86605,C48289201,F02110,26760.0,26760.0,19,Gazdagréti tér ► Kelenföld vasútállomás M,,,12946.0,0085,C48289AHCMAA-061,1,JK12,Zólyomi út,,,,,1.0,156,POINT (19.022835 47.483244),8E
86606,C48289201,F02108,26820.0,26820.0,20,Gazdagréti tér ► Kelenföld vasútállomás M,,,13251.0,0085,C48289AHCMAA-061,1,JK12,Breznó lépcső,,,,,2.0,-49,POINT (19.020632 47.484179),8E
86607,C48289201,F02107,26880.0,26880.0,21,Gazdagréti tér ► Kelenföld vasútállomás M,,,13579.0,0085,C48289AHCMAA-061,1,JK12,Sion lépcső,,,,,1.0,-96,POINT (19.016943 47.485392),8E
86608,C48289201,008559,26940.0,26940.0,22,Gazdagréti tér ► Kelenföld vasútállomás M,,,13932.0,0085,C48289AHCMAA-061,1,JK12,Korompai utca,,,,,1.0,-97,POINT (19.012485 47.48486),8E
